Sector,Date,TOTAL_SCORE,Bull_Prob_Raw,Volume_Z,Open,High,Low,Close,Volume_Metric,Fit_Type,ACTION,Position_Size,Market_Score,Market_Regime,Market_Source,Strategy,Threshold_Buy,Threshold_Sell,Excess_Prob,Rotation_Status,Dispersion
电池,2025-08-06,0.8636365189918515,0.7926543689918515,-0.580357,170.787,170.721,170.721,170.721,-0.580357,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8636365189918515,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9220020081082826,0.37377996991537765,0.0,HIGH ROTATION,0.3807859938080183
整车,2025-08-06,0.0,0.08655124283579536,0.716596,145.437,144.812,144.812,144.812,0.716596,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.8636365189918515,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9220020081082826,0.37377996991537765,-0.8636365189918515,HIGH ROTATION,0.3807859938080183
有色金属,2025-08-06,1.0,0.9897223226492571,1.06777,157.784,160.988,160.988,160.988,1.06777,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8636365189918515,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9220020081082826,0.37377996991537765,0.13636348100814855,HIGH ROTATION,0.3807859938080183
能源,2025-08-06,0.0,0.005455549636589685,0.406936,128.171,128.911,128.911,128.911,0.406936,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.8636365189918515,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9220020081082826,0.37377996991537765,-0.8636365189918515,HIGH ROTATION,0.3807859938080183
机器人,2025-08-06,1.0,1.0,2.83227,124.701,127.721,127.721,127.721,2.83227,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8636365189918515,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9220020081082826,0.37377996991537765,0.13636348100814855,HIGH ROTATION,0.3807859938080183
专业设备制造,2025-08-06,1.0,0.9999995834832263,0.281295,148.388,150.915,150.915,150.915,0.281295,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.8636365189918515,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9220020081082826,0.37377996991537765,0.13636348100814855,HIGH ROTATION,0.3807859938080183
银行,2025-08-07,1.0,0.9744301504719464,0.0122216,180.186,181.672,181.672,181.672,0.0122216,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.31108441949674825,HIGH ROTATION,0.3897605946127881
非银金融,2025-08-07,1.0,0.9338278735341856,-0.174109,161.141,160.338,160.338,160.338,-0.174109,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.31108441949674825,HIGH ROTATION,0.3897605946127881
半导体设计,2025-08-07,0.985987538694745,0.9433704854965387,2.53681,196.722,198.112,198.112,198.112,2.53681,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.29707195819149324,HIGH ROTATION,0.3897605946127881
半导体制造,2025-08-07,0.0967041335656505,0.0965690817388305,1.541,165.929,166.102,166.102,166.102,1.541,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.5922114469376012,HIGH ROTATION,0.3897605946127881
半导体设备,2025-08-07,0.12675218362213864,0.1276538744627058,0.805873,154.758,154.558,154.558,154.558,0.805873,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.562163396881113,HIGH ROTATION,0.3897605946127881
半导体材料,2025-08-07,0.9533860392357699,0.9590040427269292,1.27208,137.839,138.143,138.143,138.143,1.27208,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.2644704587325182,HIGH ROTATION,0.3897605946127881
软件,2025-08-07,0.09123309914747779,0.07525808051378476,0.751988,151.033,150.927,150.927,150.927,0.751988,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.597682481355774,HIGH ROTATION,0.3897605946127881
光模块中游,2025-08-07,0.9412473141433039,0.9274318237619104,1.04558,273.446,270.243,270.243,270.243,1.04558,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.2523317336400521,HIGH ROTATION,0.3897605946127881
液冷,2025-08-07,0.9443825120575021,0.9578203876327253,1.32445,183.027,181.148,181.148,181.148,1.32445,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.2554669315542504,HIGH ROTATION,0.3897605946127881
军工电子,2025-08-07,0.3426728393752153,0.2574398423976914,1.76985,160.227,159.159,159.159,159.159,1.76985,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.34624274112803644,HIGH ROTATION,0.3897605946127881
风电设备,2025-08-07,1.0,1.0,-0.478801,108.607,108.434,108.434,108.434,-0.478801,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.31108441949674825,HIGH ROTATION,0.3897605946127881
家用电器,2025-08-07,0.6555145093225161,0.6958870275343494,-0.594427,148.509,147.911,147.911,147.911,-0.594427,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.03340107118073565,HIGH ROTATION,0.3897605946127881
电力,2025-08-07,0.6549524876098355,0.6420091709175995,-0.21716,122.776,122.967,122.967,122.967,-0.21716,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.03396309289341626,HIGH ROTATION,0.3897605946127881
白酒,2025-08-07,0.6889155805032517,0.5969391718749626,-0.529932,89.423,89.4222,89.4222,89.4222,-0.529932,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.0,HIGH ROTATION,0.3897605946127881
电网设备,2025-08-07,0.4772323534236448,0.5772323534236448,0.15261,129.273,128.592,128.592,128.592,0.15261,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.21168322707960696,HIGH ROTATION,0.3897605946127881
电池,2025-08-07,0.7782013789909641,0.769185636134871,-0.345615,170.721,169.352,169.352,169.352,-0.345615,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.08928579848771234,HIGH ROTATION,0.3897605946127881
整车,2025-08-07,0.08684767004064059,0.08637240079514193,0.899535,144.812,145.485,145.485,145.485,0.899535,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.6020679104626112,HIGH ROTATION,0.3897605946127881
有色金属,2025-08-07,0.9524142318313118,0.9039478657392646,0.933911,160.988,161.586,161.586,161.586,0.933911,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.26349865132806005,HIGH ROTATION,0.3897605946127881
能源,2025-08-07,0.0,0.0,0.793441,128.911,129.898,129.898,129.898,0.793441,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.6889155805032517,HIGH ROTATION,0.3897605946127881
机器人,2025-08-07,0.06939686245626535,0.08076408793059574,1.54751,127.721,127.475,127.475,127.475,1.54751,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,-0.6195187180469864,HIGH ROTATION,0.3897605946127881
专业设备制造,2025-08-07,1.0,0.9999990106515566,0.826112,150.915,152.77,152.77,152.77,0.826112,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6889155805032517,📈 Bull,Sector Median,Selective sector bets,0.9366620090066483,0.4329140751442777,0.31108441949674825,HIGH ROTATION,0.3897605946127881
银行,2025-08-08,0.18922047778158987,0.2892204777815899,-0.305956,181.672,180.819,180.819,180.819,-0.305956,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.49314628416662365,HIGH ROTATION,0.4100683969175614
非银金融,2025-08-08,0.9209745748812969,0.9241109906970674,-0.200069,160.338,159.31,159.31,159.31,-0.200069,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.2386078129330833,HIGH ROTATION,0.4100683969175614
半导体设计,2025-08-08,0.17346030010101338,0.15065932787789155,0.619692,198.112,194.663,194.663,194.663,0.619692,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.5089064618472001,HIGH ROTATION,0.4100683969175614
半导体制造,2025-08-08,1.0,1.0,1.54709,166.102,160.111,160.111,160.111,1.54709,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.31763323805178645,HIGH ROTATION,0.4100683969175614
半导体设备,2025-08-08,0.04911908401400114,0.14448699906274426,0.0463254,154.558,152.53,152.53,152.53,0.0463254,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.6332476779342124,HIGH ROTATION,0.4100683969175614
半导体材料,2025-08-08,0.9116573296428003,0.9317292731063846,0.281648,138.143,136.434,136.434,136.434,0.281648,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.22929056769458678,HIGH ROTATION,0.4100683969175614
软件,2025-08-08,0.6715656805286359,0.5715656805286359,0.747702,150.927,145.913,145.913,145.913,0.747702,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.010801081419577696,HIGH ROTATION,0.4100683969175614
光模块中游,2025-08-08,0.9727403396777441,0.965503700920203,0.131022,270.243,269.637,269.637,269.637,0.131022,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.29037357772953054,HIGH ROTATION,0.4100683969175614
液冷,2025-08-08,0.9581559474709647,0.9683474828295379,1.48011,181.148,182.342,182.342,182.342,1.48011,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.2757891855227511,HIGH ROTATION,0.4100683969175614
军工电子,2025-08-08,0.4730543512252585,0.5730543512252585,0.917413,159.159,157.107,157.107,157.107,0.917413,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.20931241072295503,HIGH ROTATION,0.4100683969175614
风电设备,2025-08-08,0.9613889724048104,0.9654056836043086,2.20939,108.434,111.558,111.558,111.558,2.20939,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.2790222104565968,HIGH ROTATION,0.4100683969175614
家用电器,2025-08-08,0.9413334014122674,0.9791556987184344,-0.780321,147.911,148.135,148.135,148.135,-0.780321,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.25896663946405385,HIGH ROTATION,0.4100683969175614
电力,2025-08-08,0.23611426755178364,0.33611426755178364,-0.398604,122.967,122.639,122.639,122.639,-0.398604,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.4462524943964299,HIGH ROTATION,0.4100683969175614
白酒,2025-08-08,0.946067,1.0,-1.07866,89.4222,89.1427,89.1427,89.1427,-1.07866,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.26370023805178644,HIGH ROTATION,0.4100683969175614
电网设备,2025-08-08,0.0,0.0,2.2929,128.592,132.82,132.82,132.82,2.2929,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.6823667619482136,HIGH ROTATION,0.4100683969175614
电池,2025-08-08,0.6823667619482136,0.7552798633854811,-0.522413,169.352,169.474,169.474,169.474,-0.522413,Full (Ret+Vol+Var),🟡 NEUTRAL,0.3,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.0,HIGH ROTATION,0.4100683969175614
整车,2025-08-08,0.12685213328490408,0.11439781020220305,0.015655,145.485,143.871,143.871,143.871,0.015655,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.5555146286633095,HIGH ROTATION,0.4100683969175614
有色金属,2025-08-08,0.9445852376288407,0.9339139849107374,0.231282,161.586,163.581,163.581,163.581,0.231282,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.26221847568062717,HIGH ROTATION,0.4100683969175614
能源,2025-08-08,0.0,0.0,0.427027,129.898,130.601,130.601,130.601,0.427027,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.6823667619482136,HIGH ROTATION,0.4100683969175614
机器人,2025-08-08,0.016661564744716986,0.10086213825446075,1.09825,127.475,125.664,125.664,125.664,1.09825,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,-0.6657051972034965,HIGH ROTATION,0.4100683969175614
专业设备制造,2025-08-08,1.0,1.0000000000000002,2.41383,152.77,157.765,157.765,157.765,2.41383,Full (Ret+Vol+Var),🟢 BUY,0.8,0.6823667619482136,📈 Bull,Sector Median,Selective sector bets,0.9438874714497966,0.3504313987306704,0.31763323805178645,HIGH ROTATION,0.4100683969175614
银行,2025-08-11,0.0,0.08307236457632167,0.326042,180.819,179.348,179.348,179.348,0.326042,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.7535001725857162,HIGH ROTATION,0.4225284017650413
非银金融,2025-08-11,0.9270682871493369,0.9313953819906196,0.971494,159.31,159.413,159.413,159.413,0.971494,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.17356811456362065,HIGH ROTATION,0.4225284017650413
半导体设计,2025-08-11,0.14143647673376544,0.11255812196840217,0.12875,194.663,196.399,196.399,196.399,0.12875,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.6120636958519508,HIGH ROTATION,0.4225284017650413
半导体制造,2025-08-11,0.5856839350966363,0.6856839350966363,0.548959,160.111,160.324,160.324,160.324,0.548959,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.16781623748907992,HIGH ROTATION,0.4225284017650413
半导体设备,2025-08-11,0.1914394590916113,0.24071325301541321,0.0218583,152.53,151.786,151.786,151.786,0.0218583,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.5620607134941049,HIGH ROTATION,0.4225284017650413
半导体材料,2025-08-11,0.9352030846126277,0.9495803235435525,0.187834,136.434,137.519,137.519,137.519,0.187834,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.18170291202691147,HIGH ROTATION,0.4225284017650413
软件,2025-08-11,0.0,0.0,1.46958,145.913,150.629,150.629,150.629,1.46958,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.7535001725857162,HIGH ROTATION,0.4225284017650413
光模块中游,2025-08-11,0.9655928635982197,0.9658209206170795,0.690859,269.637,276.533,276.533,276.533,0.690859,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.2120926910125035,HIGH ROTATION,0.4225284017650413
液冷,2025-08-11,0.9566489430932138,0.9673648054566021,1.78922,182.342,186.22,186.22,186.22,1.78922,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.20314877050749758,HIGH ROTATION,0.4225284017650413
军工电子,2025-08-11,1.0,1.0,1.2803,157.107,157.122,157.122,157.122,1.2803,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.24649982741428378,HIGH ROTATION,0.4225284017650413
风电设备,2025-08-11,0.9708448257651542,0.9757577449716539,0.999756,111.558,113.035,113.035,113.035,0.999756,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.21734465317943796,HIGH ROTATION,0.4225284017650413
家用电器,2025-08-11,0.7535001725857162,0.796210770180016,-0.847428,148.135,148.449,148.449,148.449,-0.847428,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.0,HIGH ROTATION,0.4225284017650413
电力,2025-08-11,0.0,0.09400554912454265,0.134132,122.639,121.874,121.874,121.874,0.134132,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.7535001725857162,HIGH ROTATION,0.4225284017650413
白酒,2025-08-11,1.0,0.9999999798563933,1.28313,89.1427,90.9655,90.9655,90.9655,1.28313,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.24649982741428378,HIGH ROTATION,0.4225284017650413
电网设备,2025-08-11,1.0,0.9877697234463094,1.77008,132.82,134.55,134.55,134.55,1.77008,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.24649982741428378,HIGH ROTATION,0.4225284017650413
电池,2025-08-11,0.978801769808655,0.9191182878810282,0.673176,169.474,170.688,170.688,170.688,0.673176,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,0.22530159722293874,HIGH ROTATION,0.4225284017650413
整车,2025-08-11,0.13961273569529295,0.1234908678242787,0.469671,143.871,145.786,145.786,145.786,0.469671,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.7535001725857162,🚀 Strong Bull,Sector Median,Aggressive sector rotation,0.9527057740526492,0.31070526782818575,-0.6138874368904232,HIGH ROTATION,0.4225284017650413
